-132.34569 -0.02679 161.98867 8.64023 -3.28420 4.64023 1.17727
-642.00472 0.80537 5582.02422 12.75167 -5.56568 8.75167 2.27931
-295.10874 0.50362 776.09467 10.26058 -4.46930 6.26058 1.50114
313.40753 -1.37586 -0.37533 -3.17177 9.02566 -7.17177 1.53979
-1760.68524 -0.56525 175636.70221 16.50590 -8.17136 12.50590 2.92097
1184.83848 -0.12432 0.19713 -6.38395 14.03101 -10.38395 2.55617
-2795.02840 -1.30983 1310225.48756 17.76399 -10.65434 13.76399 2.32344
-251.03170 0.07516 549.08827 10.30827 -3.79663 6.30827 1.84187
183.35059 0.98860 0.01976 -1.66451 8.08067 -5.66451 1.75346
24.46147 -0.36861 0.37137 1.42549 4.90623 -2.57451 1.37718
436.71785 0.58734 -0.10943 -3.69752 10.23220 -7.69752 1.91657
-5066.61882 0.92100 28784100.40459 21.14408 -13.06227 17.14408 2.81222
-392.10527 0.05867 1509.36482 11.34524 -4.58817 7.34524 2.01634
-51.75245 -0.77078 41.95525 7.94104 -1.59043 3.94104 1.52628
11.46465 -1.08537 -0.43206 1.17730 3.26895 -2.82270 0.29485
-43.59693 -1.06038 33.46369 7.35534 -1.80022 3.35534 1.09722
-10.72250 0.54039 9.36296 6.39714 -0.54852 2.39714 0.97609
-79.57284 -0.04237 72.96112 7.93977 -2.57740 3.93977 1.10239
0.27958 -0.87015 -0.11739 2.56066 1.37417 -1.43934 -0.59086
0.00671 -1.11759 0.48568 3.37840 1.09062 -0.62160 -0.80908
498.18815 0.94457 -0.03080 -3.95873 10.71201 -7.95873 2.03919
9.35029 -0.61824 -0.35877 1.38189 3.12922 -2.61811 0.28549
-589.71249 -0.28614 4377.88273 12.07782 -5.79538 8.07782 1.81980
108.33784 -1.08741 -0.09313 -0.87028 6.85075 -4.87028 1.46044
-10567.94418 0.59263 3393206366.87706 26.39979 -16.80574 22.39979 3.54329
131.50011 -0.09742 0.35807 -0.72881 7.68656 -4.72881 1.97730
-385.11667 0.26735 1445.56889 11.38165 -4.47328 7.38165 2.09008
-19.26948 1.11871 14.83451 6.82779 -0.90776 2.82779 1.12894
-231.49112 -0.29886 464.70185 10.25562 -3.54855 6.25562 1.92948
-4092.85050 -0.61017 8851470.36736 20.14662 -11.84606 16.14662 2.92287
-343.13078 0.58669 1095.48291 10.74787 -4.60490 6.74787 1.69448
-233.19673 -0.33546 471.34886 10.19376 -3.63624 6.19376 1.85560
289.03408 -0.77910 0.05522 -2.55746 9.23646 -6.55746 1.94266
-2719.89594 -1.04450 1153798.43681 17.77393 -10.40709 13.77393 2.45146
588.56410 0.13379 0.14047 -4.23949 11.41475 -8.23949 2.26605
-4745.60280 0.21756 19870963.27847 20.87405 -12.63613 16.87405 2.89094
16.52308 -1.17108 -0.11041 1.25539 3.96760 -2.74461 0.75071
-505.53175 -0.82986 2883.62515 12.08021 -5.03077 8.08021 2.18873
421.56448 0.58047 0.10023 -3.39789 10.33542 -7.39789 2.11426
-317.16720 1.29830 917.93929 11.12112 -3.91063 7.12112 2.21944
-225.03698 -0.49472 438.48478 10.15313 -3.54679 6.15313 1.87549
-11789.74535 -1.16280 7661807023.94643 26.33901 -18.40932 22.33901 2.70448
41.73329 0.14669 -0.68533 -0.20426 4.64021 -4.20426 0.53355
-1738.28083 -1.17449 166598.81328 15.84716 -8.73206 11.84716 2.31066
-984.20344 -0.93869 20895.19564 14.00857 -6.73204 10.00857 2.35860
0.47062 -0.67057 0.92346 3.80863 1.57179 -0.19137 -0.32307
-36.68966 -1.14366 26.49255 6.62199 -2.16524 2.62199 0.51437
-910.06516 -0.76250 16164.66341 13.64365 -6.62455 9.64365 2.22422
-2051.39340 0.38168 329774.93876 16.68065 -9.16711 12.68065 2.51657
-21.07816 1.15539 16.28148 7.03638 -0.84570 3.03638 1.28281
-55.70611 -1.09022 45.17960 7.62553 -2.05097 3.62553 1.14960
15402.30132 1.04360 0.35699 -20.52348 30.22549 -24.52348 3.57107
897.97893 0.54684 -0.07364 -5.72163 12.68033 -9.72163 2.19304
-1987.90633 -0.72295 288427.81410 15.83176 -9.76692 11.83176 1.79104
-30.37572 -0.68541 21.16909 6.25544 -2.16889 2.25544 0.29276
-10.30219 0.28445 8.86721 6.21351 -0.66733 2.21351 0.81371
1.61984 0.47881 1.01229 3.64904 2.63068 -0.35096 0.63433
-1784.25153 -1.79208 184785.79600 15.30316 -9.46838 11.30316 1.67163
10064.66394 -0.76441 0.16827 -17.42230 26.40540 -21.42230 3.24052
-45.32936 -1.07330 35.12679 7.44190 -1.79544 3.44190 1.14995
984.27094 1.06393 0.06399 -5.88314 13.16491 -9.88314 2.36122
-1425.87408 0.67077 77286.77632 15.21451 -7.94116 11.21451 2.38007
-226.98175 -0.51658 445.88861 10.10564 -3.62465 6.10564 1.81388
-11.50772 0.50832 9.61333 6.29204 -0.72428 2.29204 0.84752
-0.11374 1.03145 1.72297 4.55708 0.23085 0.55708 -0.61172
-57.46469 -0.78915 47.50738 7.90492 -1.85028 3.90492 1.39564
30.89895 -0.27322 -0.24894 0.56030 4.63014 -3.43970 0.85482
-6.36452 -0.04724 7.19215 6.40243 -0.02026 2.40243 1.14397
44.75921 1.29729 0.39507 0.82525 5.78863 -3.17475 1.63045
-654.53104 0.49881 5890.73035 12.38999 -6.02600 8.38999 1.86996
-2515.79940 0.38748 807138.80633 17.95179 -9.56272 13.95179 2.96070
-23.38838 0.60599 17.19310 6.69876 -1.31895 2.69876 0.89383
224.15077 1.14335 0.54788 -1.52404 9.07883 -5.52404 2.34886
-31.39559 0.04456 23.61209 7.25099 -1.28760 3.25099 1.24306
806.49446 -0.79967 -0.46204 -5.77214 11.89911 -9.77214 1.76896
-2203.85529 1.40522 448810.55816 17.44519 -8.97598 13.44519 2.99689
-2279.10418 0.89913 519079.60530 17.08081 -9.61117 13.08081 2.49817
0.63283 -0.20053 1.33553 4.29183 1.47132 0.29183 -0.56540
-4435.21518 -1.12864 13655524.21716 20.12957 -12.67639 16.12957 2.49900
-335.31356 0.79341 1039.37113 10.82644 -4.43091 6.82644 1.81819
96.10418 -0.83440 0.09702 -0.49238 6.80578 -4.49238 1.60826
1051.34929 0.70053 -0.08900 -6.25764 13.26838 -10.25764 2.23026
-154.95965 -0.43882 214.96601 9.32507 -3.09883 5.32507 1.63534
1018.54351 0.66364 -0.27843 -6.34083 12.95599 -10.34083 2.03032
0.01368 -1.18751 0.28389 3.11796 1.19037 -0.88204 -0.69574
-59.29082 -1.02019 48.85875 7.64735 -2.16727 3.64735 1.11281
-665.37923 0.61874 6179.78980 12.47817 -6.02549 8.47817 1.91575
-1557.44203 -0.55053 108076.65708 15.25271 -8.52399 11.25271 2.11231
-433.15157 -0.43491 1934.52865 11.78547 -4.59863 7.78547 2.24183
59.21046 1.02294 0.26644 0.35382 6.11112 -3.64618 1.60501
-541.91931 -0.93605 3467.72561 11.84309 -5.60454 7.84309 1.78993
6786.51775 -0.66477 -0.41640 -15.34962 22.86806 -19.34962 2.52452
-1519.50921 0.03289 98367.66635 15.46129 -8.14100 11.46129 2.40686
-149.04491 -0.27492 200.46241 9.22001 -3.07966 5.22001 1.58688
-96.67682 1.43075 99.70870 9.08707 -1.96345 5.08707 2.01521
-3466.14366 0.90921 3736704.63719 19.05445 -11.32278 15.05445 2.63766
-25.79836 0.49283 19.12410 6.91041 -1.27748 2.91041 1.04011
897.68176 0.63039 0.01315 -5.63346 12.76552 -9.63346 2.27969
-9903.69881 1.01311 2120621738.28689 25.48833 -16.82751 21.48833 3.08025
-1990.30247 0.13923 290403.80015 16.68029 -8.93107 12.68029 2.63330
359.14777 -0.23918 0.38597 -2.72048 10.15641 -6.72048 2.34603
-127.10493 0.12232 151.17742 8.54421 -3.25811 4.54421 1.13636
2338.32205 -1.04283 -0.19035 -9.46368 16.72624 -13.46368 2.39541
-50.08055 -0.53423 40.79889 8.15843 -1.31332 4.15843 1.76874
5.53929 0.91431 0.24534 2.31205 3.16227 -1.68795 0.63972
810.72308 -0.15416 0.14391 -5.18010 12.52125 -9.18010 2.37640
-18.56961 0.98021 14.10055 6.63142 -1.03620 2.63142 0.95764
-38.42560 -0.81938 28.85866 7.17993 -1.72248 3.17993 1.02559
-827.79050 0.75322 11991.81481 14.04674 -5.67248 10.04674 2.89467
-1679.56915 -0.77389 145380.42514 16.00615 -8.32030 12.00615 2.59450
1.82425 0.34014 -0.05309 2.38082 2.09935 -1.61918 -0.07254
-387.96025 0.16536 1471.10684 11.34936 -4.53741 7.34936 2.04265
-110.31200 0.96229 121.00078 8.78932 -2.61244 4.78932 1.56122
-395.02182 0.17779 1538.79397 11.54113 -4.42713 7.54113 2.19566
509.82403 0.95017 0.03083 -3.95800 10.84538 -7.95800 2.10850
-1.42302 -0.07357 3.89848 5.69527 0.33667 1.69527 0.67135
10.09775 -0.47596 -0.11552 1.59354 3.42449 -2.40646 0.54942
-202.60602 -1.01801 355.09695 9.79766 -3.52420 5.79766 1.69536
-0.09382 1.10164 1.99042 4.75520 0.30852 0.75520 -0.34552
41.64116 0.87739 0.08429 0.58838 5.37899 -3.41162 1.29561
8.53841 0.24217 0.20406 2.03578 3.53935 -1.96422 0.78574
-656.95387 0.48136 5953.12732 12.36409 -6.07119 8.36409 1.83474
248.32723 -0.08840 -0.07751 -2.36557 8.71405 -6.36557 1.75898
-188.19156 -1.34824 306.69803 9.37401 -3.68690 5.37401 1.39219
233.25415 0.55236 0.17697 -1.97930 8.80975 -5.97930 1.99197
482.02963 1.64517 0.64682 -3.19082 11.28318 -7.19082 2.70531
108.43549 -0.91678 0.07805 -0.69803 7.02060 -4.69803 1.63139
-5696.56493 -0.21386 57054963.71780 21.81632 -13.67667 17.81632 2.83933
-1268.11760 0.57537 50167.69232 14.52936 -7.82705 10.52936 2.08791
13.79971 -0.42850 0.41894 1.94681 4.24845 -2.05319 1.19325
-1329.76527 0.84530 59645.16995 14.84147 -7.83482 10.84147 2.24285
562.96858 0.27773 -0.07458 -4.33231 11.05622 -8.33231 2.03628
-3.90164 -0.74460 5.23800 5.85660 -0.08995 1.85660 0.72392
-11.28286 0.54653 9.57992 6.34755 -0.65140 2.34755 0.90883
1223.75308 -0.73187 -0.10793 -6.80451 13.85916 -10.80451 2.26197
-0.31028 -1.19668 0.36494 3.31392 0.56956 -0.68608 -1.43520
-35.28816 -0.45117 26.48116 7.22624 -1.51993 3.22624 1.13519
-16.00402 1.08488 12.63147 6.64880 -0.81463 2.64880 1.04916
-1005.62327 -0.90988 22447.56404 14.08674 -6.78586 10.08674 2.37228
-1391.51942 0.68290 70526.06557 14.97123 -8.01503 10.97123 2.22016
5.27816 0.49308 -0.15407 1.90064 2.78524 -2.09936 0.25096
-29.80561 -0.01995 21.92723 6.93561 -1.49508 2.93561 0.97041
-176.17802 -0.95115 271.82635 9.54909 -3.29408 5.54909 1.66745
14702.20997 1.09677 0.15210 -20.34564 29.59936 -24.34564 3.35068
-6499.84172 -0.46955 127351854.75402 22.72518 -14.27974 18.72518 2.98923
-1187.97244 0.14714 39749.87110 14.38975 -7.53669 10.38975 2.15933
-1344.71165 1.01779 62175.42530 15.06349 -7.68964 11.06349 2.42709
0.12166 0.86969 1.45403 4.41351 0.39128 0.41351 -1.16103
-1992.55965 -0.00606 291689.91183 16.52618 -9.09340 12.52618 2.47511
-6265.72087 -0.75550 101520968.33150 22.62649 -13.95137 18.62649 3.10501
201.13452 0.78927 -0.16225 -2.02577 8.11646 -6.02577 1.60317
2459.90891 -0.15450 0.18301 -9.31581 17.35589 -13.31581 2.78561
-13574.26308 0.65802 22904712169.43779 27.87393 -18.95117 23.87393 3.19129
45.13082 0.65978 -0.26995 0.13369 5.15896 -3.86631 0.97390
-112.87947 1.25119 126.46698 9.15819 -2.31728 5.15819 1.89713
1616.17698 0.84840 0.24580 -7.48897 15.40616 -11.48897 2.70835
-3128.55457 0.32378 2249672.98286 19.05331 -10.37485 15.05331 3.10983
7307.50454 -1.26680 -0.27155 -15.67721 23.53930 -19.67721 2.69402
-703.21972 1.31590 7288.17383 13.21010 -5.59555 9.21010 2.50151
4425.83140 0.77413 -0.07266 -12.49118 20.39784 -16.49118 2.72575
45.50773 0.84353 -0.09067 0.30795 5.34492 -3.69205 1.15477
-611.76861 0.58326 4867.47086 12.74185 -5.32490 8.74185 2.39049
-358.70606 0.37625 1216.06507 10.85073 -4.69118 6.85073 1.70775
2.64453 1.03733 0.54836 2.95282 2.76958 -1.04718 0.57052
16.43651 -1.59495 -0.52764 0.82276 3.57356 -3.17724 0.34128
-2852.90109 -0.87585 1444102.59429 18.29771 -10.30225 14.29771 2.76676
-371.46279 0.75584 1327.45236 11.53985 -4.16010 7.53985 2.32189
-12628.68285 0.12112 12983807075.90232 26.72948 -19.01880 22.72948 2.59040
-161.19669 -0.52696 231.17845 9.49775 -3.05514 5.49775 1.74912
0.22807 0.36970 1.27665 4.27551 0.39841 0.27551 -2.82237
151.68385 0.13723 -0.15040 -1.49014 7.48944 -5.49014 1.51905
-3.16565 -1.15549 3.93318 5.18574 -0.47781 1.18574 0.11353
-3256.53685 -0.04483 2734973.52711 18.31272 -11.48066 14.31272 2.18717
-0.46985 -1.20865 0.27606 3.24321 0.29615 -0.75679 -1.80676
1633.18543 0.37913 -0.31982 -8.09697 14.88911 -12.09697 2.14634
-1863.24543 -0.60462 220898.81238 16.40606 -8.69695 12.40606 2.61064
2046.52991 -0.26973 0.10928 -8.58667 16.36836 -12.58667 2.65056
319.80105 -0.53814 0.45930 -2.37700 9.90786 -6.37700 2.38031
14.62608 -1.67516 -0.66850 0.76158 3.31201 -3.23842 0.15930
-1305.93253 1.00630 55858.46569 14.95582 -7.59919 10.95582 2.41681
-32.14352 -0.01091 24.23988 7.29715 -1.28525 3.29715 1.27177
-295.08580 0.55265 776.29447 10.30955 -4.42068 6.30955 1.54994
2705.29872 1.24698 0.42854 -9.50459 18.09438 -13.50459 3.06281
3.28065 0.99366 0.25668 2.54793 2.72796 -1.45207 0.42239
-14548.32818 -0.84044 39996212713.60566 28.40185 -19.48140 24.40185 3.18487
590.50708 0.17245 0.20584 -4.18302 11.49056 -8.18302 2.33249
220.38312 0.13232 -0.52040 -2.56786 7.98099 -6.56786 1.27648
-342.57485 0.66489 1091.95837 10.81743 -4.52937 6.81743 1.76687
9044.16778 0.47246 0.15053 -16.68417 25.54972 -20.68417 3.18715
266.45011 -0.23243 0.20424 -2.23059 9.17223 -6.23059 2.06411
-39.20836 -0.73667 29.79661 7.35034 -1.59870 3.35034 1.17700
-22975.43737 -0.13170 2220320098932.78662 32.74363 -22.78186 28.74363 3.66235
-147.29220 -0.53705 195.19636 8.85925 -3.39604 4.85925 1.24630
-148.80508 -0.34610 199.61419 9.13372 -3.15912 5.13372 1.50370
-1037.45597 -0.75818 24926.26571 14.23037 -6.83520 10.23037 2.42157
7.65528 0.77849 0.47943 2.39437 3.67095 -1.60563 0.99946
-72.46038 -0.68952 63.31910 7.56160 -2.71450 3.56160 0.82898
-456.53630 -0.54592 2213.11339 12.05392 -4.57483 8.05392 2.39340
52.67935 1.39502 0.44304 0.68053 6.09156 -3.31947 1.73800
0.95454 -0.22855 0.85692 3.59953 2.13116 -0.40047 0.20897
2.13707 0.91276 0.90648 3.43565 2.82313 -0.56435 0.73684
772.33362 -0.57024 0.11220 -5.06237 12.31550 -9.06237 2.32852
10987.42626 0.23326 -0.42717 -18.65878 26.51948 -22.65878 2.67434
-20417.10657 0.72798 741370736148.40454 31.75099 -21.68456 27.75099 3.72727
4764.06580 0.17583 0.38674 -12.43925 21.31469 -16.43925 3.20967
-1290.34862 0.88167 53458.85749 14.82124 -7.65260 10.82124 2.32211
-2772.44716 -1.27038 1261353.44745 17.74151 -10.60586 13.74151 2.33627
-104.12707 1.14971 110.85160 8.85669 -2.38746 4.85669 1.69887
-887.66490 -0.70467 14912.12663 13.43263 -6.68726 9.43263 2.08549
-62.87216 -1.05275 52.39829 7.53139 -2.41115 3.53139 0.94229
3371.77255 -0.85446 -0.01116 -11.00639 18.85644 -15.00639 2.69657
-1290.65728 1.06850 53533.38339 15.00813 -7.46828 11.00813 2.50774
-417.86730 -0.31450 1766.75344 11.58770 -4.63159 7.58770 2.12267
-9495.52789 0.79016 1572456514.48961 25.32501 -16.42507 21.32501 3.20197
-146.90918 -0.16300 195.54830 9.23286 -3.02224 5.23286 1.62001
5.13869 0.15968 -0.45968 1.58081 2.50599 -2.41919 -0.04220
376.14318 -0.65823 -0.33439 -3.55583 9.57273 -7.55583 1.64184
1.26197 0.11896 0.55370 3.17171 2.22713 -0.82829 0.21585
-1263.47935 1.24375 49606.68329 15.20368 -7.13193 11.20368 2.77245
2.56760 1.00420 0.54606 2.96043 2.74433 -1.03957 0.55445
-3466.32524 1.38048 3740254.72704 19.52624 -10.85276 15.52624 3.10856
-3475.88995 1.35676 3792470.51482 19.51106 -10.89389 15.51106 3.08043
-1386.36055 1.23211 69658.22649 15.49069 -7.47265 11.49069 2.75090
464.13794 0.98975 0.04582 -3.69688 10.57015 -7.69688 2.09208
-6238.60668 -0.88184 98843032.51562 22.49630 -14.03121 18.49630 3.00010
0.73405 -0.43909 0.55793 3.28285 1.89439 -0.71715 -0.03859
-632.89464 0.68785 5357.26532 12.68827 -5.55389 8.68827 2.25224
-526.77797 -1.30577 3208.13792 11.55852 -5.74729 7.55852 1.57351
104.98420 -0.48860 0.52038 -0.19842 7.39136 -4.19842 2.06101
-1653.73784 -0.62031 136761.45850 16.00156 -8.21153 12.00156 2.64587
-793.00434 0.83032 10482.16253 13.60641 -5.86579 9.60641 2.57444
567.01836 0.63721 0.33522 -3.94026 11.48687 -7.94026 2.44824
-512.25912 -0.95029 2984.22016 11.95498 -5.21861 7.95498 2.03345
