,0,1,2,3,4,5
44,0.199,0.634,1.204,-0.885,0.897,-0.885
45,-0.202,0.552,1.346,-0.231,0.288,-0.231
46,-0.205,0.345,1.286,-0.245,0.256,-0.245
47,0.64,0.98,-1.115,-1.206,1.272,-1.206
48,0.081,0.844,-0.828,-0.727,0.798,-0.727
49,0.061,0.538,-0.55,-0.738,0.741,-0.738
50,-0.435,0.821,1.596,1.557,-1.324,1.557
51,-0.629,0.471,-1.131,1.805,-1.643,1.805
52,-0.285,-0.693,-0.355,0.1,-0.244,0.1
53,-0.079,0.31,-1.251,-0.551,0.521,-0.551
54,0.506,0.735,0.522,-1.141,1.157,-1.141
55,0.512,0.489,-0.022,-1.174,1.134,-1.174
56,-1.515,0.731,0.283,2.475,-2.212,2.475
57,-0.21,0.087,1.12,-0.259,0.213,-0.259
58,-0.067,0.543,-1.296,-0.546,0.567,-0.546
59,0.79,1.016,1.461,-1.297,1.366,-1.297
60,-0.024,0.519,0.099,-0.619,0.628,-0.619
61,0.415,0.771,0.685,-1.066,1.095,-1.066
62,-0.049,0.4,-1.341,-0.593,0.578,-0.593
63,-2.222,1.065,-0.77,2.818,-2.454,2.818
64,-0.298,-1.251,-0.672,0.705,-0.792,0.705
65,-0.17,0.457,-1.175,-0.335,0.359,-0.335
66,-0.274,-0.093,-0.4,0.048,-0.082,0.048
67,-0.416,0.832,2.042,1.518,-1.283,1.518
68,-0.159,0.741,-0.186,-0.332,0.417,-0.332
69,-0.297,-2.671,0.915,0.583,-0.778,0.583
70,-0.299,-0.761,-0.078,0.791,-0.824,0.791
71,-0.303,-0.344,-0.011,0.916,-0.903,0.916
72,-0.346,0.053,0.866,1.228,-1.168,1.228
73,0.639,0.811,-1.4,-1.225,1.253,-1.225
74,-0.339,-0.436,-1.148,1.141,-1.191,1.141
75,-0.297,-2.829,0.494,0.548,-0.821,0.548
76,4.062,1.045,0.325,-2.44,2.455,-2.44
77,-0.297,-1.451,0.929,0.387,-0.561,0.387
78,-0.089,1.041,0.506,-0.447,0.585,-0.447
79,-0.298,-1.335,-1.607,0.711,-0.86,0.711
80,-0.301,-0.802,1.224,0.823,-0.895,0.823
81,-0.277,-0.51,-1.779,0.032,-0.155,0.032
82,1.79,1.063,0.847,-1.767,1.82,-1.767
83,-0.289,-0.471,1.284,0.197,-0.272,0.197
84,1.044,0.904,-1.104,-1.453,1.487,-1.453
85,-0.325,0.253,-0.008,1.155,-1.041,1.155
86,-0.489,0.469,-0.761,1.613,-1.46,1.613
87,0.053,0.802,0.287,-0.696,0.76,-0.696
88,-0.299,-1.011,0.398,0.776,-0.88,0.776
89,0.166,1.132,1.347,-0.792,0.92,-0.792
90,1.157,1.111,1.153,-1.486,1.564,-1.486
91,-0.283,0.156,0.134,0.175,-0.131,0.175
92,3.609,1.482,-0.571,-2.278,2.398,-2.278
93,-0.297,-3.118,-0.535,0.555,-0.732,0.555
94,-0.277,-0.282,-1.351,0.054,-0.126,0.054
95,2.253,0.873,0.434,-1.957,1.957,-1.957
96,-0.195,0.379,0.34,-0.273,0.288,-0.273
97,-0.074,0.813,-0.662,-0.5,0.584,-0.5
98,-0.353,-0.084,1.069,1.235,-1.207,1.235
99,1.333,0.975,-0.28,-1.586,1.628,-1.586
100,-0.31,-0.235,0.003,0.999,-0.981,0.999
101,0.49,0.923,1.176,-1.106,1.166,-1.106
102,-0.694,0.426,0.982,1.871,-1.717,1.871
103,0.122,0.067,-1.995,-0.869,0.757,-0.869
104,-0.5,0.394,-0.176,1.622,-1.485,1.622
105,-0.357,0.511,1.812,1.322,-1.159,1.322
106,0.205,0.443,0.896,-0.915,0.882,-0.915
107,-0.26,-0.22,0.85,-0.065,-0.016,-0.065
108,-0.298,-1.081,-1.281,0.736,-0.816,0.736
109,0.035,0.391,0.477,-0.721,0.693,-0.721
110,-0.299,-0.956,0.478,0.782,-0.874,0.782
111,-0.297,-0.876,1.604,0.489,-0.51,0.489
112,-0.439,0.248,0.383,1.496,-1.395,1.496
113,-0.197,-0.007,-0.018,-0.312,0.239,-0.312
114,-0.395,0.675,0.018,1.451,-1.253,1.451
115,-0.271,-0.392,-0.237,-0.008,-0.099,-0.008
116,-0.29,-0.587,0.827,0.206,-0.3,0.206
117,-0.045,0.679,-0.766,-0.566,0.614,-0.566
118,-0.126,0.543,1.536,-0.431,0.463,-0.431
119,1.536,1.398,-0.265,-1.625,1.759,-1.625
120,0.555,0.554,-1.086,-1.198,1.17,-1.198
121,-0.297,-2.234,1.22,0.605,-0.78,0.605
122,-0.278,-0.405,-1.64,0.048,-0.146,0.048
123,0.092,0.994,-0.802,-0.722,0.826,-0.722
124,-0.246,0.368,-0.663,-0.074,0.114,-0.074
125,-0.289,-0.193,1.745,0.225,-0.238,0.225
126,-0.355,0.092,1.298,1.264,-1.196,1.264
127,-0.293,-0.329,-0.605,0.315,-0.325,0.315
128,0.392,0.637,-0.166,-1.063,1.063,-1.063
129,-0.302,-1.018,0.31,0.814,-0.945,0.814
130,-0.247,0.443,-0.492,-0.063,0.121,-0.063
131,-0.143,0.163,0.135,-0.437,0.387,-0.437
132,0.909,0.909,-0.606,-1.379,1.419,-1.379
133,-0.203,0.625,1.557,-0.219,0.293,-0.219
134,-0.382,0.184,-1.434,1.358,-1.271,1.358
135,3.512,1.009,-1.83,-2.31,2.323,-2.31
136,0.272,0.85,-0.296,-0.932,0.988,-0.932
137,-0.083,0.78,-0.3,-0.489,0.567,-0.489
138,-0.299,-0.972,-0.132,0.771,-0.857,0.771
139,1.186,0.912,1.092,-1.524,1.556,-1.524
140,-0.222,-0.322,-0.077,-0.263,0.13,-0.263
141,-0.266,0.015,1.384,-0.001,-0.02,-0.001
142,0.091,0.645,-1.351,-0.763,0.787,-0.763
143,0.42,0.7,0.689,-1.078,1.091,-1.078
144,-0.284,-0.725,-0.926,0.081,-0.236,0.081
145,0.471,1.052,1.627,-1.077,1.167,-1.077
146,-0.317,-0.293,1.134,1.044,-1.05,1.044
147,-0.487,0.575,-0.685,1.623,-1.445,1.623
148,-0.295,-0.508,-0.64,0.354,-0.382,0.354
149,-0.297,-1.61,0.453,0.659,-0.786,0.659
150,-0.125,0.432,1.367,-0.446,0.453,-0.446
151,-0.066,0.999,-0.586,-0.494,0.619,-0.494
152,-1.648,1.12,0.936,2.585,-2.228,2.585
153,0.115,0.719,-1.138,-0.783,0.821,-0.783
154,-0.416,0.447,1.454,1.473,-1.327,1.473
155,-0.297,-1.449,0.366,0.445,-0.581,0.445
156,0.029,0.737,1.275,-0.671,0.723,-0.671
157,-0.296,-0.96,-0.371,0.336,-0.453,0.336
158,-0.282,-0.38,-0.951,0.104,-0.185,0.104
159,-0.279,-0.673,-2.101,0.032,-0.188,0.032
160,-0.281,-0.267,-1.117,0.105,-0.162,0.105
161,-0.48,0.528,-1.084,1.606,-1.439,1.606
162,1.088,1.303,0.294,-1.428,1.552,-1.428
163,1.033,0.731,-1.531,-1.467,1.463,-1.467
164,-0.28,-0.423,-1.604,0.073,-0.169,0.073
165,0.764,0.693,0.817,-1.319,1.315,-1.319
166,-0.831,1.177,-0.133,2.089,-1.755,2.089
167,1.798,1.646,1.685,-1.701,1.887,-1.701
168,-0.202,0.043,0.567,-0.29,0.231,-0.29
169,0.482,0.568,0.734,-1.142,1.122,-1.142
170,-0.294,-0.819,-1.487,0.294,-0.403,0.294
171,-0.218,0.012,0.821,-0.239,0.18,-0.239
172,-0.298,-1.073,-1.266,0.737,-0.815,0.737
173,-0.267,0.151,1.395,0.028,-0.016,0.028
174,-0.297,-1.741,0.847,0.646,-0.783,0.646
175,1.285,0.644,0.035,-1.603,1.571,-1.603
176,1.137,1.416,1.363,-1.44,1.588,-1.44
177,-0.248,0.179,-0.756,-0.088,0.086,-0.088
178,0.635,1.134,-0.921,-1.185,1.286,-1.185
179,-0.086,0.835,-0.024,-0.477,0.568,-0.477
180,-0.301,-0.771,1.256,0.828,-0.894,0.828
181,-0.249,0.305,-0.324,-0.066,0.094,-0.066
182,-0.305,-0.103,-0.551,0.963,-0.901,0.963
183,-0.212,0.46,1.738,-0.206,0.247,-0.206
184,0.016,0.55,1.261,-0.676,0.687,-0.676
185,-0.293,-0.8,-1.374,0.26,-0.378,0.26
186,0.539,1.07,0.168,-1.125,1.216,-1.125
187,-0.33,-0.402,-1.927,1.105,-1.144,1.105
188,-0.31,-0.521,-0.6,0.962,-1.009,0.962
189,-0.297,-3.797,-0.047,0.541,-0.8,0.541
190,-0.233,0.503,-0.233,-0.119,0.181,-0.119
191,-0.297,-1.825,-0.06,0.389,-0.618,0.389
192,0.202,0.566,1.099,-0.897,0.893,-0.897
193,-0.297,-2.118,1.207,0.612,-0.782,0.612
194,0.284,0.907,-0.614,-0.937,1.005,-0.937
195,-0.298,-1.585,-0.111,0.662,-0.8,0.662
196,-0.083,0.576,-0.601,-0.512,0.544,-0.512
197,-0.297,-1.627,-0.718,0.491,-0.615,0.491
198,-0.188,0.344,-0.481,-0.298,0.302,-0.298
199,0.488,1.344,1.88,-1.055,1.211,-1.055
200,-0.298,-1.073,-1.264,0.736,-0.814,0.736
201,7.829,1.884,-0.285,-3.047,3.223,-3.047
202,-0.805,0.649,-1.485,2.003,-1.791,2.003
203,-1.471,0.876,-0.383,2.469,-2.175,2.469
204,-0.096,0.169,-0.353,-0.536,0.476,-0.536
205,-0.489,0.552,-0.646,1.623,-1.45,1.623
206,-0.297,-1.471,-0.53,0.52,-0.599,0.52
207,-0.262,0.171,1.619,-0.01,0.019,-0.01
208,-0.298,-1.12,-1.311,0.735,-0.832,0.735
209,-0.225,0.641,1.147,-0.139,0.227,-0.139
210,-0.303,-1.166,-0.914,0.813,-0.985,0.813
211,-0.3,-1.056,0.697,0.779,-0.901,0.779
212,-0.297,-2.314,0.902,0.589,-0.803,0.589
213,-0.297,-3.521,-0.114,0.574,-0.737,0.574
214,0.395,0.635,-0.085,-1.066,1.065,-1.066
215,-0.202,-0.052,0.39,-0.303,0.221,-0.303
216,0.911,0.777,-0.857,-1.396,1.405,-1.396
217,-0.811,1.146,-0.623,2.068,-1.742,2.068
218,-0.372,-0.103,-1.138,1.295,-1.274,1.295
219,-0.302,-0.493,0.923,0.88,-0.893,0.88
220,-0.297,-1.707,0.061,0.648,-0.804,0.648
221,-0.3,-0.502,1.547,0.844,-0.838,0.844
222,-0.449,0.245,-0.592,1.517,-1.416,1.517
223,-0.3,-0.881,0.975,0.8,-0.881,0.8
224,-0.296,-1.326,0.419,0.339,-0.518,0.339
225,-0.324,-0.07,-0.244,1.111,-1.071,1.111
226,0.032,0.343,0.547,-0.722,0.683,-0.722
227,0.284,0.667,-0.997,-0.965,0.979,-0.965
228,-0.301,-0.524,1.289,0.869,-0.885,0.869
229,0.017,0.559,1.266,-0.676,0.688,-0.676
230,-0.304,-1.099,-1.924,0.84,-1.004,0.84
231,-0.31,-0.172,0.095,1.006,-0.974,1.006
232,1.017,1.183,-0.974,-1.406,1.505,-1.406
233,-1.462,0.797,-0.707,2.455,-2.179,2.455
234,-0.324,0.221,0.209,1.146,-1.039,1.146
235,0.29,0.945,-0.703,-0.937,1.014,-0.937
236,-0.288,-0.361,1.445,0.193,-0.247,0.193
237,0.326,1.02,-1.014,-0.961,1.053,-0.961
238,-0.298,-1.44,-0.884,0.682,-0.81,0.682
239,-0.298,-1.26,-1.548,0.718,-0.845,0.718
240,-0.274,0.186,-0.166,0.089,-0.058,0.089
241,-0.297,-2.474,0.915,0.58,-0.799,0.58
242,0.015,0.569,1.307,-0.672,0.687,-0.672
243,-0.339,-0.022,-0.43,1.191,-1.147,1.191
244,-0.235,0.454,-0.488,-0.118,0.17,-0.118
245,-0.34,0.111,-0.164,1.208,-1.133,1.208
246,-0.141,0.688,1.113,-0.379,0.448,-0.379
247,-0.162,0.247,-1.205,-0.381,0.355,-0.381
248,-0.293,-0.741,-1.293,0.269,-0.372,0.269
249,-0.392,0.938,0.14,1.474,-1.215,1.474
250,-0.29,-0.767,0.486,0.187,-0.322,0.187
251,-0.298,-1.234,-0.866,0.708,-0.797,0.708
252,-0.313,-0.661,0.288,0.97,-1.054,0.97
253,-0.005,0.789,1.412,-0.616,0.684,-0.616
254,-0.048,0.736,-0.783,-0.555,0.616,-0.555
255,-0.29,-0.807,0.712,0.163,-0.313,0.163
256,-0.172,0.699,-0.798,-0.301,0.381,-0.301
257,1.218,0.828,0.997,-1.549,1.561,-1.549
258,-0.222,-0.099,0.324,-0.238,0.156,-0.238
259,1.448,1.403,-0.881,-1.586,1.724,-1.586
260,-0.289,-0.663,0.99,0.162,-0.284,0.162
261,-0.005,0.522,0.989,-0.648,0.655,-0.648
262,-0.025,0.562,0.109,-0.612,0.631,-0.612
263,-0.539,0.497,1.263,1.693,-1.53,1.693
264,14.771,1.259,-0.841,-3.977,3.974,-3.977
265,-0.297,-4.229,0.489,0.594,-0.75,0.594
266,-0.298,-1.296,-1.624,0.712,-0.844,0.712
267,-0.279,-0.363,-1.601,0.07,-0.155,0.07
268,-1.092,0.412,-1.677,2.194,-2.022,2.194
269,1.089,1.1,-0.007,-1.453,1.531,-1.453
270,-0.409,0.312,0.766,1.44,-1.325,1.44
271,-0.297,-1.457,0.846,0.402,-0.567,0.402
272,-0.251,0.069,-0.513,-0.088,0.063,-0.088
273,-0.388,0.509,-0.794,1.414,-1.253,1.414
274,-0.03,0.452,-0.334,-0.618,0.612,-0.618
275,-0.26,-0.284,0.659,-0.077,-0.02,-0.077
276,-0.136,0.816,1.622,-0.375,0.472,-0.375
277,0.08,0.684,-1.045,-0.744,0.778,-0.744
278,-0.193,0.778,0.808,-0.23,0.336,-0.23
279,-0.191,0.215,-0.369,-0.305,0.28,-0.305
280,0.708,0.996,0.298,-1.249,1.316,-1.249
281,-0.3,-1.243,0.536,0.765,-0.935,0.765
282,-0.299,-0.966,-0.564,0.764,-0.842,0.764
283,-0.332,-0.114,-1.486,1.149,-1.123,1.149
284,-0.25,-0.48,-1.566,-0.158,0.007,-0.158
285,1.754,1.228,1.413,-1.734,1.824,-1.734
286,-0.296,-1.318,0.719,0.354,-0.524,0.354
287,-0.297,-3.062,0.969,0.613,-0.734,0.613
288,0.134,0.682,-0.62,-0.809,0.838,-0.809
289,-0.266,-0.316,0.798,-0.035,-0.061,-0.035
290,-0.297,-1.74,-1.0,0.501,-0.63,0.501
291,0.189,0.969,1.663,-0.836,0.925,-0.836
292,-0.229,0.063,-0.344,-0.19,0.149,-0.19
293,-0.095,0.292,-0.22,-0.523,0.491,-0.523
294,-0.349,0.361,1.628,1.274,-1.144,1.274
295,-0.113,0.997,2.016,-0.405,0.538,-0.405
296,-0.395,0.791,0.195,1.465,-1.24,1.465
297,-0.276,0.26,-0.457,0.116,-0.064,0.116
298,-0.214,0.063,1.076,-0.246,0.197,-0.246
299,-0.294,-0.357,-0.777,0.345,-0.35,0.345
300,-0.297,-1.969,1.439,0.63,-0.766,0.63
301,0.05,0.177,-0.56,-0.766,0.688,-0.766
302,0.364,0.436,-1.336,-1.063,1.019,-1.063
303,-0.234,0.617,-0.169,-0.101,0.19,-0.101
304,-0.166,-0.087,-1.915,-0.411,0.31,-0.411
305,0.243,0.599,0.331,-0.934,0.935,-0.934
306,-0.34,-0.063,-0.355,1.189,-1.155,1.189
307,-0.297,-1.354,-0.262,0.52,-0.585,0.52
308,-0.112,0.177,0.644,-0.505,0.45,-0.505
309,1.087,0.961,-0.269,-1.468,1.514,-1.468
310,-0.194,0.13,-0.162,-0.306,0.263,-0.306
311,-0.292,-0.65,0.015,0.228,-0.328,0.228
312,-0.324,0.176,0.124,1.141,-1.044,1.141
313,-0.297,-0.901,1.804,0.453,-0.5,0.453
314,0.879,1.435,0.892,-1.299,1.461,-1.299
315,-0.282,-0.542,-1.451,0.076,-0.196,0.076
316,0.746,1.373,1.673,-1.228,1.38,-1.228
317,-0.305,-0.098,-0.66,0.967,-0.905,0.967
318,1.19,1.016,1.278,-1.513,1.569,-1.513
319,1.28,1.135,0.899,-1.542,1.622,-1.542
320,-0.137,-0.092,0.152,-0.482,0.371,-0.482
321,-0.028,0.356,-0.346,-0.633,0.605,-0.633
322,-0.293,-0.683,-1.232,0.278,-0.368,0.278
323,0.152,0.689,0.111,-0.829,0.857,-0.829
324,-0.24,0.48,-0.775,-0.09,0.151,-0.09
325,-0.297,-1.834,-0.481,0.416,-0.628,0.416
326,-0.297,-3.206,-0.947,0.528,-0.75,0.528
327,0.174,0.769,1.011,-0.843,0.888,-0.843
328,-0.3,-0.693,1.112,0.818,-0.853,0.818
329,0.612,0.589,-1.88,-1.233,1.211,-1.233
330,-0.298,-1.341,-1.463,0.699,-0.825,0.699
331,-0.348,0.225,1.3,1.253,-1.154,1.253
332,-0.297,-3.238,0.12,0.529,-0.823,0.529
333,-0.3,-0.547,1.532,0.84,-0.846,0.84
334,-0.301,-0.735,1.289,0.833,-0.892,0.833
335,-0.3,-0.87,1.114,0.807,-0.89,0.807
336,-0.692,0.562,1.199,1.885,-1.699,1.885
337,-0.969,0.704,0.232,2.142,-1.91,2.142
338,-0.297,-3.311,0.297,0.555,-0.791,0.555
339,-0.107,0.441,0.797,-0.483,0.488,-0.483
340,-0.241,0.007,-1.531,-0.145,0.098,-0.145
341,-0.267,-0.145,0.954,-0.008,-0.048,-0.008
342,-3.848,1.04,-0.595,3.306,-2.906,3.306
343,-0.106,0.265,0.503,-0.504,0.469,-0.504
344,-0.079,0.374,-1.176,-0.545,0.529,-0.545
345,-0.15,0.443,0.063,-0.389,0.404,-0.389
346,-0.164,0.574,-0.785,-0.338,0.387,-0.338
347,-0.064,0.926,-0.715,-0.505,0.613,-0.505
348,-0.129,0.281,1.059,-0.455,0.428,-0.455
349,0.035,0.496,0.663,-0.708,0.704,-0.708
350,0.331,0.897,-1.185,-0.98,1.043,-0.98
351,0.031,0.916,1.474,-0.653,0.746,-0.653
352,-0.296,-1.241,1.07,0.377,-0.522,0.377
353,0.06,0.732,-0.189,-0.714,0.761,-0.714
354,-0.297,-2.558,0.898,0.577,-0.795,0.577
355,-0.29,-0.879,0.608,0.153,-0.32,0.153
356,-0.295,-0.961,-1.26,0.305,-0.435,0.305
357,0.452,1.144,1.822,-1.051,1.164,-1.051
358,-0.327,-0.229,-1.214,1.108,-1.105,1.108
359,-0.296,-0.786,0.257,0.368,-0.44,0.368
360,-1.0,1.179,0.007,2.221,-1.878,2.221
361,-0.293,-0.416,-0.711,0.302,-0.333,0.302
362,0.718,0.711,0.075,-1.289,1.29,-1.289
363,-0.226,0.291,0.462,-0.176,0.185,-0.176
364,-0.308,-0.416,-1.049,0.96,-0.979,0.96
365,-0.275,-0.166,-0.899,0.054,-0.102,0.054
366,0.956,1.279,-0.773,-1.361,1.484,-1.361
367,-0.297,-1.026,1.575,0.446,-0.517,0.446
368,-0.01,0.976,1.515,-0.586,0.698,-0.586
369,-0.301,-0.233,2.099,0.892,-0.836,0.892
370,-0.299,-0.544,0.926,0.827,-0.821,0.827
371,-0.142,-0.069,-0.139,-0.468,0.364,-0.468
372,0.342,0.543,-1.628,-1.032,1.013,-1.032
373,-0.285,-0.541,-0.039,0.12,-0.229,0.12
374,-0.276,-0.852,-2.043,-0.025,-0.179,-0.025
375,-0.359,-0.277,0.353,1.235,-1.253,1.235
376,-0.126,0.747,1.856,-0.406,0.485,-0.406
377,-0.303,-0.469,0.0,0.898,-0.912,0.898
378,-0.296,-1.138,-0.1,0.333,-0.482,0.333
379,0.743,0.814,0.731,-1.292,1.316,-1.292
380,-0.872,0.639,0.398,2.06,-1.846,2.06
381,-1.66,0.943,0.434,2.57,-2.253,2.57
382,0.523,1.209,0.825,-1.097,1.221,-1.097
383,2.63,1.541,-0.728,-1.999,2.146,-1.999
384,-0.027,1.139,0.901,-0.541,0.692,-0.541
385,1.311,1.085,0.298,-1.562,1.631,-1.562
386,-0.29,0.028,1.73,0.282,-0.235,0.282
387,-0.811,0.96,-0.916,2.046,-1.763,2.046
388,-0.298,-1.625,-1.888,0.665,-0.855,0.665
389,-0.317,-0.264,1.232,1.045,-1.043,1.045
390,0.4,1.007,0.667,-1.026,1.11,-1.026
391,-0.337,-0.191,-1.187,1.159,-1.152,1.159
392,-0.297,-2.158,0.958,0.604,-0.797,0.604
393,-0.297,-2.082,-0.442,0.583,-0.656,0.583
394,-0.079,0.172,-1.464,-0.567,0.505,-0.567
395,0.293,0.591,-1.355,-0.983,0.978,-0.983
396,-0.513,0.625,1.003,1.669,-1.479,1.669
397,4.736,1.273,0.462,-2.564,2.624,-2.564
398,-0.396,0.321,-0.521,1.41,-1.293,1.41
399,-0.278,-0.299,-1.516,0.069,-0.141,0.069
400,-0.122,0.435,1.366,-0.452,0.459,-0.452
401,-1.058,0.752,-1.532,2.211,-1.963,2.211
402,-0.295,-0.534,-0.464,0.36,-0.391,0.36
403,-0.769,0.841,-0.758,1.994,-1.74,1.994
404,-0.171,0.363,-1.331,-0.344,0.347,-0.344
405,-0.294,-0.539,-1.082,0.305,-0.358,0.305
406,-0.056,0.435,-1.463,-0.577,0.571,-0.577
407,-0.311,-0.366,0.064,0.989,-1.002,0.989
408,-0.324,0.117,-0.067,1.135,-1.053,1.135
409,-0.217,-0.069,0.738,-0.251,0.173,-0.251
410,1.33,0.98,-0.214,-1.584,1.628,-1.584
411,0.504,0.497,0.191,-1.167,1.129,-1.167
412,-0.273,0.201,0.184,0.079,-0.047,0.079
413,0.227,0.895,1.278,-0.883,0.953,-0.883
414,-0.297,-1.383,0.58,0.446,-0.571,0.446
415,-0.224,0.552,1.085,-0.152,0.219,-0.152
416,-0.287,-0.328,1.245,0.179,-0.23,0.179
417,-0.295,-0.798,-0.826,0.331,-0.421,0.331
418,-0.297,-3.504,0.337,0.603,-0.716,0.603
419,0.846,1.106,1.036,-1.32,1.407,-1.32
420,0.228,0.931,1.32,-0.88,0.958,-0.88
421,0.55,1.058,-0.149,-1.134,1.222,-1.134
422,-0.248,-0.34,-1.586,-0.15,0.029,-0.15
423,1.024,0.901,-1.357,-1.443,1.477,-1.443
424,-0.298,-1.272,-0.181,0.7,-0.78,0.7
425,-0.303,-0.554,-0.456,0.893,-0.929,0.893
426,-0.279,-0.395,-1.667,0.063,-0.155,0.063
427,0.031,0.486,0.792,-0.704,0.698,-0.704
428,-0.388,0.306,-1.128,1.389,-1.275,1.389
429,0.058,0.616,-0.271,-0.725,0.746,-0.725
430,1.031,1.131,-0.921,-1.419,1.506,-1.419
431,-0.316,-0.441,0.997,1.019,-1.058,1.019
432,-0.281,0.406,-0.087,0.182,-0.086,0.182
433,-0.078,0.491,-1.041,-0.533,0.544,-0.533
434,-0.297,-2.039,-1.482,0.478,-0.664,0.478
435,-0.308,-0.627,-1.457,0.932,-1.0,0.932
436,0.644,0.66,-1.584,-1.246,1.239,-1.246
437,-0.296,-0.787,0.417,0.373,-0.443,0.373
438,0.265,0.605,-0.449,-0.954,0.955,-0.954
439,-0.269,-0.241,0.586,-0.01,-0.066,-0.01
440,-0.529,1.014,2.151,1.741,-1.46,1.741
441,-0.299,-1.043,-0.369,0.76,-0.861,0.76
442,-0.297,-1.344,0.148,0.691,-0.776,0.691
443,-0.384,0.156,-1.491,1.359,-1.279,1.359
444,0.327,0.504,-1.834,-1.023,0.996,-1.023
445,-0.299,-1.406,-1.036,0.716,-0.898,0.716
446,-0.28,0.18,-0.689,0.14,-0.099,0.14
447,-0.322,-0.205,0.215,1.082,-1.071,1.082
448,0.124,0.69,-0.958,-0.797,0.828,-0.797
449,-0.297,-2.793,0.864,0.586,-0.769,0.586
450,0.923,0.98,-0.762,-1.378,1.434,-1.378
451,0.644,1.007,-1.024,-1.206,1.278,-1.206
452,1.559,1.03,-0.512,-1.678,1.728,-1.678
453,-0.203,-0.073,0.421,-0.303,0.217,-0.303
454,-0.286,-0.628,0.232,0.122,-0.248,0.122
455,-0.188,0.354,-0.5,-0.298,0.304,-0.298
456,-0.004,0.627,1.189,-0.637,0.668,-0.637
457,-0.288,-0.413,1.278,0.179,-0.247,0.179
458,-0.029,0.79,0.255,-0.579,0.651,-0.579
459,-0.043,0.517,-0.926,-0.589,0.6,-0.589
460,0.292,0.635,-1.26,-0.976,0.982,-0.976
461,-0.297,-2.862,-0.786,0.546,-0.723,0.546
462,-0.131,0.74,1.738,-0.396,0.475,-0.396
463,-0.291,-0.616,0.46,0.217,-0.314,0.217
464,-0.3,-0.483,1.66,0.849,-0.841,0.849
465,0.066,0.298,-1.143,-0.773,0.72,-0.773
466,-0.174,0.489,-1.125,-0.322,0.355,-0.322
467,0.041,0.773,0.837,-0.684,0.742,-0.684
468,0.54,0.999,0.026,-1.134,1.209,-1.134
469,-0.267,0.268,1.65,0.039,-0.0,0.039
470,1.078,0.5,-1.167,-1.518,1.459,-1.518
471,-0.192,0.021,-0.581,-0.325,0.257,-0.325
472,-0.033,0.592,-0.283,-0.597,0.623,-0.597
473,0.009,0.516,1.237,-0.669,0.673,-0.669
474,-0.296,-0.833,0.117,0.36,-0.444,0.36
475,0.009,0.576,1.333,-0.662,0.68,-0.662
476,-0.298,-1.106,-0.893,0.725,-0.791,0.725
477,-0.257,0.349,1.214,-0.018,0.064,-0.018
