,0,1,2,3,4,5
181,-0.179,0.085,-0.12,0.052,0.012,0.045
182,-1.374,2.235,-0.882,1.439,-2.723,-1.954
183,-1.14,1.743,-0.781,1.116,-2.213,-1.668
184,-2.605,2.004,0.709,1.435,2.977,1.269
185,-1.11,1.678,-0.746,1.067,-2.114,-1.611
186,-4.586,3.73,1.499,2.68,5.441,2.051
187,-1.985,1.484,0.481,1.057,2.236,1.005
188,-1.509,2.457,-0.963,1.589,-2.99,-2.153
189,-2.52,4.176,-1.577,2.654,-5.07,-3.6
190,-0.495,0.591,-0.439,0.471,-0.834,-0.663
191,-0.572,0.381,0.036,0.279,0.555,0.281
192,-0.813,0.933,-0.593,0.891,-1.178,-0.991
193,-1.78,2.901,-1.121,1.89,-3.521,-2.549
194,-0.133,0.169,-0.015,0.127,0.068,0.044
195,-0.287,0.413,-0.31,0.198,-0.615,-0.37
196,-2.756,4.549,-1.751,2.859,-5.568,-3.971
197,-1.982,3.21,-1.214,2.074,-3.881,-2.84
198,-3.776,3.052,1.23,2.197,4.464,1.734
199,-0.692,0.495,0.084,0.376,0.725,0.333
