7.574331199542776005e+00;-7.943230342752687356e-01;2.145479822879756693e+00;4.111498835464641957e+02;1.998037909692880421e+00;7.574331199542776005e+00;4.798429905669856055e+01
1.389641756452871846e+01;-9.798776426704121079e-01;2.288763666880453851e+00;2.902722868076209124e+03;3.197294232026612448e+00;1.389641756452871846e+01;1.888698488273514897e+02
1.985295340714587553e+01;2.192609013936764051e-01;3.381726325532932620e+00;-7.344504778670248925e+03;-4.445148817668083119e+00;-1.902401015255645689e+01;3.977075273127516084e+02
7.722407758098793984e+00;6.241306676375854012e-01;2.120770491595109775e+00;-4.448559371353837264e+02;-1.820450725923751012e+00;-7.546165816337278009e+00;6.600474250759066308e+01
1.006454989026422453e+01;7.780429321606230353e-02;1.633757085221452465e+00;1.262956114414100057e+03;1.956004900136174340e+00;1.006454989026422453e+01;1.053279887733551163e+02
9.098013889384292341e+00;8.002317618073022665e-01;2.149714363877146983e+00;-7.695299990980379334e+02;-2.356400015329427777e+00;-9.229048358157660559e+00;9.306831654570366652e+01
2.359248732776300983e+00;3.054243463668217425e-03;8.611039530343901349e-01;1.305659135866367926e+01;5.934087109894552459e-01;2.359248732776300983e+00;3.193792643645454454e+00
1.149439180111360059e+01;-5.443220201455192253e-01;2.061749954395218687e+00;1.689004638605024184e+03;2.561875237848322939e+00;1.149439180111360059e+01;1.295229736821991651e+02
1.043935149844478083e+01;-3.419567765897177924e-01;2.292793987839621295e+00;-1.156927810037389918e+03;-2.682792424309815793e+00;-1.055607877796257377e+01;1.206413746213154354e+02
8.699072688865975067e+00;5.974718526138513008e-02;2.276839412932258444e+00;6.296762782969587988e+02;2.271147296747551891e+00;8.699072688865975067e+00;6.501256025946715056e+01
1.705367017593280465e+01;-6.941948650455063152e-01;2.752277714562632038e+00;-5.038099645266606785e+03;-4.375056445842433916e+00;-1.723229241890757990e+01;3.109354779396312551e+02
3.205908828088740226e+00;8.361807262225833259e-01;1.441570266713722459e+00;2.214679451321563164e+01;1.112964452792657877e+00;3.205908828088740226e+00;5.412130330558758473e+00
7.060102617069975217e+00;-1.124915189413737693e+00;1.840459040219630360e+00;3.719830841120109994e+02;1.665568732050193290e+00;7.060102617069975217e+00;4.440978263324232245e+01
9.807595930096871584e+00;7.022418622040299541e-01;2.020849574363861478e+00;1.029765460763852616e+03;2.233193791995153887e+00;9.807595930096871584e+00;9.160308845014540680e+01
5.990048402392212701e+00;-7.074940717601571061e-01;2.011758397681886912e+00;-1.871507390592769013e+02;-1.163373138672035179e+00;-5.455426063310583551e+00;3.873976983865588863e+01
2.147673920309095763e+01;6.184844772298860871e-01;2.829280851414253117e+00;-1.025528824912033451e+04;-5.680718934692104760e+00;-2.197519381736194077e+01;4.934943600065722080e+02
9.681403834916419981e+00;6.631703590711772733e-01;1.988291694591126202e+00;9.982525767686729523e+02;2.184989569088001016e+00;9.681403834916419981e+00;8.959536907255767346e+01
1.349507171999641564e+01;-1.113422694876123886e+00;2.455342139925783762e+00;2.545236409438243754e+03;3.254764246179208342e+00;1.349507171999641564e+01;1.726122911823799484e+02
8.522531393878081118e+00;1.171481089229415629e+00;2.346732228105266049e+00;-5.696903277399421768e+02;-1.841175614396117100e+00;-8.059399819360637096e+00;7.726264208402318445e+01
1.118270030198032039e+01;6.140688663530036173e-01;2.439830988992012450e+00;1.387989930796155022e+03;2.816650382981348066e+00;1.118270030198032039e+01;1.133013071796411992e+02
7.400018689661183480e+00;-1.129408467186970855e+00;1.691198114196461155e+00;4.664756288774244695e+02;1.581910312923774153e+00;7.400018689661183480e+00;5.206352538896056359e+01
7.977226845868967686e+00;-5.856915697376514629e-01;2.178771351892633934e+00;4.857560186414883674e+02;2.082018802386480516e+00;7.977226845868967686e+00;5.404063273158787695e+01
1.963679412054754492e+00;1.023046714515947864e+00;7.610880402037981662e-01;-5.437012525333106083e+00;-2.590505612455713536e-01;-1.592688545225766861e+00;5.125617673947661324e+00
3.331795257190775406e+00;1.642913262144558295e-01;1.054094015983947141e+00;-4.466844944194545519e+01;-1.096388843170034155e+00;-3.753299303386520069e+00;1.588143649027126969e+01
7.043163785988138414e+00;-1.136139471169067328e+00;1.829114494267453761e+00;3.709650107115081710e+02;1.653503495000917312e+00;7.043163785988138414e+00;4.431240399179013423e+01
3.944234408304390538e+00;-2.554363588299580212e-01;1.282746828611976975e+00;-6.721807051017509593e+01;-1.135194064570322459e+00;-4.182851148295149812e+00;2.045661431937660524e+01
1.435303689152238071e+01;-5.621526167239789817e-01;2.463760078368861350e+00;3.091573585290285791e+03;3.426953017441283666e+00;1.435303689152238071e+01;1.974466955801150334e+02
4.710672277495292493e-01;-3.154790535220903802e-01;-5.292307247600058773e-01;-1.433825630846445653e+00;-7.486666019310159736e-01;-1.480506899739343130e+00;1.423227621520517516e+00
4.231187403795159341e+00;1.555639732896288319e+00;1.888610839158488375e+00;4.852960576814837168e+01;1.506814803626895571e+00;4.231187403795159341e+00;1.016122680698660652e+01
1.894512973076516671e+00;-4.615297282506746757e-01;4.502969454365517432e-01;1.116692314454772195e+01;2.000769163059634703e-01;1.894512973076516671e+00;2.480218689215737626e+00
1.251682301984862189e+00;-6.671253100159688643e-01;2.490447313631501403e-01;1.124634098453773934e+00;5.548442019710077000e-01;1.251682301984862189e+00;2.567066355139945300e-01
1.364783790029916233e+00;-9.239486336373134989e-01;2.311846035900452789e-01;3.925084799633332011e+00;1.576137184193398544e-01;1.364783790029916233e+00;7.363473000324396445e-01
1.010086057248360447e+01;7.840166944262011439e-02;2.298754976438240671e+00;-1.035296916733205308e+03;-2.544450038085985355e+00;-1.013163640442773783e+01;1.124393440526652483e+02
4.908562718971656302e+00;1.298835480249842966e+00;1.938058748661368735e+00;8.959324084597378146e+01;1.558099150778635922e+00;4.908562718971656302e+00;1.593062630919240874e+01
9.070767887632209536e+00;1.184158064383106224e+00;2.390589692515482589e+00;-6.957556352491800453e+02;-2.006662603766669051e+00;-8.653120898605996203e+00;8.760482631436731538e+01
2.139169097433820710e+01;2.319774735938114896e-01;2.561803287339935231e+00;-1.052869048452586503e+04;-6.004755854262937120e+00;-2.244262395142362365e+01;5.017534822270548602e+02
2.908332891705891488e+00;8.702432556510156791e-01;1.075707347531084546e+00;-2.427412886118388258e+01;-7.115831350418843071e-01;-2.883532751090549962e+00;1.129475979775735084e+01
5.863939127835513077e+00;-8.958861209077613186e-01;1.815703466141959543e+00;-1.957993498287880243e+02;-1.395263500059094053e+00;-5.750785076795859041e+00;3.958939371524797934e+01
1.654341637301926937e+01;4.549067282277710622e-02;2.850869126045955326e+00;-4.488520049700141499e+03;-4.076138085433139935e+00;-1.644787076050458552e+01;2.886496730546734284e+02
3.317080479229385093e-01;-4.333822360231588955e-01;-1.202113357252249770e+00;2.033808837251436727e-02;-2.777340648471781498e-02;-2.434622791293116206e-01;4.144132742032866079e-01
1.431664935762265856e+01;-5.326128080100741569e-01;2.812124641967635785e+00;2.836051391286644957e+03;3.700728107304452230e+00;1.431664935762265856e+01;1.863591420109210617e+02
1.991051032133375287e+01;-1.025480649704691105e+00;2.903453749416505136e+00;8.003430830369865362e+03;4.908308609728493366e+00;1.991051032133375287e+01;3.800220723271717702e+02
7.340202891003524854e+00;2.716410599781375335e-01;2.270728779451281376e+00;-3.453223476018135329e+02;-1.432227705492418623e+00;-6.695686063389985065e+00;5.659174757601996220e+01
1.254271250096849588e+00;-7.568130842120879276e-01;2.533116218823370791e-01;1.349189648032279365e+00;4.709327052682253378e-01;1.254271250096849588e+00;2.562471764458099655e-01
1.466076932728585192e+00;-7.558405198917593770e-01;3.991598005349266676e-01;2.867950646875547793e+00;4.072716284328009584e-01;1.466076932728585192e+00;6.356070944374063725e-01
5.350712781780389449e+00;-8.098174143946851311e-01;1.796531081953193887e+00;-1.407462395594010900e+02;-1.153682606256254184e+00;-5.056319839078240008e+00;3.242729477468429167e+01
4.851702620168786950e+00;-1.290526611330746976e+00;1.308917678483283442e+00;-1.400878835003547067e+02;-1.635052064033985841e+00;-5.527104874555648806e+00;3.178161387330581888e+01
1.839868822652366731e+01;4.329867482347746765e-01;3.274968840017291161e+00;5.846897713014715009e+03;4.887498472725667398e+00;1.839868822652366731e+01;3.069061796619708389e+02
4.680234472829714498e+00;6.730068649797796843e-01;1.517142904242871682e+00;1.046888099709583457e+02;1.145088243589797550e+00;4.680234472829714498e+00;1.747052694971740650e+01
4.149231315649057450e+00;8.893014709789599515e-01;1.370660779937159957e+00;7.497118518841655543e+01;9.857985399820843320e-01;4.149231315649057450e+00;1.350417844927321909e+01
3.505865539150090360e+00;1.000122083650234250e+00;1.374428591384154297e+00;3.730554972517851553e+01;1.003641228590922863e+00;3.505865539150090360e+00;7.964158933842623966e+00
2.372812426918829765e+00;1.391117928283585936e+00;1.132423479792677545e+00;-5.945811719092580105e+00;4.520408504024753249e-02;-1.351360920086901674e+00;5.840179206555797364e+00
1.882282186392341794e+00;9.890063865521621089e-01;7.284752150975123408e-01;-4.366572866389845764e+00;-1.946800305074010973e-01;-1.440857360647246788e+00;4.643096298666962163e+00
1.423370990598658636e+01;-6.219804918632299007e-01;2.707266686593158500e+00;2.850143319595093544e+03;3.600101225472731148e+00;1.423370990598658636e+01;1.868972131051489782e+02
7.954742190553847792e+00;7.068148202167269245e-01;1.935987670633276814e+00;-5.339861163992566162e+02;-2.185398912098001745e+00;-8.269483573689111466e+00;7.376111760283509966e+01
2.692934947254291167e+00;3.185127698315381450e-01;8.991643297274659608e-01;2.267249128596379393e+01;5.657435379359784244e-01;2.692934947254291167e+00;5.064768152410132451e+00
8.287842670930247735e+00;-3.511766441183936660e-01;1.919067018430195892e+00;6.160772054723993278e+02;1.905327717452933500e+00;8.287842670930247735e+00;6.368824213963345926e+01
1.813564504200454675e+00;9.130284378931948774e-01;6.518221459500525006e-01;-4.620609420769135944e+00;-2.880902999841219447e-01;-1.549083182494868094e+00;4.640414370409806644e+00
7.177278047118153204e+00;6.950241769694187610e-02;1.527370648627363270e+00;-4.552340960030436463e+02;-2.434975076407241978e+00;-8.202326950522479621e+00;6.631034051798133078e+01
4.171907147840190788e+00;3.915237440981516048e-01;1.116213036143549608e+00;9.545741262012542450e+01;7.394087062447992631e-01;4.171907147840190788e+00;1.596443672857211205e+01
3.629240974470045789e+00;1.014354928095915209e+00;1.352291298568873090e+00;4.450602322219808116e+01;9.731159304579939384e-01;3.629240974470045789e+00;9.088463522754393509e+00
1.131966357432713233e+00;3.443823974904296481e-01;1.317397387360443595e-01;-9.551854890074407134e-01;-1.448345415451638418e-01;-9.109150809318899977e-01;2.175307500236370650e+00
4.130445761325115761e+00;1.268588979882057544e+00;1.621419735415593699e+00;5.776480947959984036e+01;1.235756312193852402e+00;4.130445761325115761e+00;1.130767746481838110e+01
9.589637656641366803e+00;2.508610400030892862e-01;2.101369950220293603e+00;-9.319820291723261789e+02;-2.619498174933622359e+00;-9.944979673878615145e+00;1.049899562191042577e+02
9.539008152355501480e-01;1.702674087719663054e-01;-1.815430964457604435e-01;2.073015860823844148e-01;2.468613406178592207e-01;-1.773623441527553690e-01;1.273839899182853008e+00
6.808070587953620745e+00;-2.586474550780817339e-01;1.886838168261683046e+00;-3.207114324068800215e+02;-1.747814732117376257e+00;-6.881345924159974814e+00;5.365810169848571576e+01
1.279549920929807882e+01;-5.758520254508998626e-01;2.706716980460522226e+00;2.012197937965004712e+03;3.327188068206045735e+00;1.279549920929807882e+01;1.469225199255460268e+02
1.263236663724796749e+01;-4.344784903561787481e-01;2.705827845312893665e+00;1.929085438378175695e+03;3.296286097665395598e+00;1.263236663724796749e+01;1.426915293611564834e+02
1.295574122541607665e+01;-3.962943082209674506e-01;2.087345619537489316e+00;-2.443852070824912516e+03;-3.880220299838514020e+00;-1.398179721499126771e+01;1.943634855325219348e+02
5.321139882315218728e+00;-1.215950529282987080e+00;1.494859668075436465e+00;-1.700544388526346609e+02;-1.601228377853289198e+00;-5.754649333954393597e+00;3.598941657312376918e+01
1.631351992532506179e+00;-6.304934559023640528e-01;5.303237098456983212e-01;3.618628783358366352e+00;4.919253006207792711e-01;1.631351992532506179e+00;9.009575896406148976e-01
3.127268381063013081e+00;5.063819800086740708e-01;1.056959704810570999e+00;-3.440194297038072335e+01;-9.333602806157104137e-01;-3.369737477622944510e+00;1.368003966301292706e+01
8.897162134142332590e+00;2.560680830879974446e-01;2.221346918188515041e+00;6.948465220044573698e+02;2.254392415754147283e+00;8.897162134142332590e+00;6.963002427450282994e+01
2.595362886557754933e+00;2.391679755760084680e-01;1.088361954802238518e+00;1.353442411133155865e+01;8.180044589438186797e-01;2.595362886557754933e+00;3.471745711072206753e+00
5.059385129432457440e+00;-1.597282247976055392e-01;1.379793757998756254e+00;1.535387911257616622e+02;1.040717177079981015e+00;5.059385129432457440e+00;2.305350100985224771e+01
8.366007219626736102e+00;-2.730113006425390898e-01;1.997315450284837368e+00;6.161348140236128756e+02;1.983563555695097680e+00;8.366007219626736102e+00;6.376497900160659071e+01
-7.087839181293448254e-02;-7.983494848814496336e-01;-2.719181224704497080e+00;-1.477133734939836684e-01;-1.663649250164515592e-01;-2.236568449385618051e-01;-6.504307787806960783e-02
1.159846643377671960e+01;6.002075453555456575e-01;2.646254456466468508e+00;1.475708055767833912e+03;3.060120410214749676e+00;1.159846643377671960e+01;1.184355042697474829e+02
2.301100252347211939e+00;-5.530922354340984948e-02;7.382490845540989888e-01;1.481524070825810213e+01;4.522960204237689852e-01;2.301100252347211939e+00;3.447537123623420019e+00
4.554803153638304458e+00;5.161975335412704036e-01;1.377283904840857831e+00;1.057697713444979968e+02;1.005929447180333725e+00;4.554803153638304458e+00;1.748137030866368846e+01
6.302556631200629589e+00;-5.623081107757386121e-01;2.112692015389240119e+00;-2.133017357494316855e+02;-1.169869333743273065e+00;-5.653324912709615013e+00;4.203833250420402834e+01
7.948656654556364387e+00;-6.108494822039630678e-01;2.160379404988257424e+00;4.835805297732279087e+02;2.062195978129459650e+00;7.948656654556364387e+00;5.385217359763181122e+01
1.394075675928429447e+01;5.107124389748151083e-01;2.452447358629169294e+00;-2.825610891409061878e+03;-3.730634312775707784e+00;-1.433346895601171056e+01;2.137987167091607432e+02
3.861331803706474552e+00;3.237407609701347111e-01;1.446516806782038866e+00;-5.183523979915215563e+01;-8.032571504178740440e-01;-3.602010522892483024e+00;1.778670147470736040e+01
1.346767408348778972e+01;-9.427390778303951224e-01;2.651600832634251947e+00;2.412759468550801557e+03;3.408493294361254033e+00;1.346767408348778972e+01;1.665314020206300540e+02
2.080964713203614380e+01;9.657719417819098373e-01;3.106290197438339007e+00;-8.914980079893053698e+03;-5.109339306135753489e+00;-2.066073116903889328e+01;4.507577162406049638e+02
1.411120836357862807e+01;-7.411507692179759577e-01;2.596286448118439782e+00;2.842564230597010464e+03;3.486896674783952488e+00;1.411120836357862807e+01;1.864481529457424926e+02
4.438853007840664944e+00;1.538787510772885447e-01;1.150923991325973894e+00;1.151604809182954199e+02;7.853875787737649716e-01;4.438853007840664944e+00;1.842571789279469030e+01
6.348984303435692311e+00;-5.851086065179348372e-01;2.037523033478065404e+00;-2.294018394980991786e+02;-1.305532770884383575e+00;-5.898243015476429818e+00;4.384762855371254631e+01
1.278409739162157832e+00;4.411519564228888468e-01;1.942085440419068221e-01;-3.355556761961023593e+00;-5.569905947809417057e-01;-1.658230795146801606e+00;3.434374146098760683e+00
4.694394144373449151e+00;6.449890421682724639e-01;1.511930472850615326e+00;1.063246943112757634e+02;1.140819255608799709e+00;4.694394144373449151e+00;1.766778464554983330e+01
5.098705595803306068e+00;1.630494041890820922e-01;1.535372764260485967e+00;1.416992486946751626e+02;1.187574446271434825e+00;5.098705595803306068e+00;2.186359474165341510e+01
2.140122332415243989e+01;4.211426570866118602e-01;2.677850396145629031e+00;-1.036853231567578405e+04;-5.855697737690353399e+00;-2.220985037479602653e+01;4.968826606179310375e+02
1.003517301300185949e+01;-3.197648206394437809e-02;2.212893819606242651e+00;-1.042272381363559816e+03;-2.638117363113807290e+00;-1.024209158878320736e+01;1.128270379457032959e+02
3.347045479257398704e+00;5.786553278673867151e-01;9.163421029390728112e-01;5.246964587892146170e+01;5.320307802392464369e-01;3.347045479257398704e+00;9.927997847543672094e+00
8.013273265718947158e+00;-6.261069171619858542e-01;1.518528853899678399e+00;6.471601676501130669e+02;1.523819648436920637e+00;8.013273265718947158e+00;6.557563384337537116e+01
2.517764647601073946e+01;2.685851868158265487e-01;3.751536730886234849e+00;1.494215660428195588e+04;6.705087878980012128e+00;2.517764647601073946e+01;5.825582388763446033e+02
1.557698057745742837e+01;6.539420684066588052e-01;3.225070315399653165e+00;3.419056331205146762e+03;4.278805409219520683e+00;1.557698057745742837e+01;2.123796461416011141e+02
2.760186813748926049e+00;9.736232927644393742e-01;1.040299703977959123e+00;-2.010250197481477841e+01;-6.408390069185769811e-01;-2.681454499319078977e+00;1.016305185877104655e+01
2.114336854864363069e+00;-2.263486108869064983e-01;8.554911012575564522e-01;7.087862100741955551e+00;6.882295696372745519e-01;2.114336854864363069e+00;1.926996519108174821e+00
1.690779861481047419e+00;-6.040402072893393814e-01;5.481411603782688768e-01;4.413521675236987463e+00;4.659185873052917870e-01;1.690779861481047419e+00;1.091656714302064568e+00
1.637052959511905659e+00;8.352467577622465500e-01;6.104361286405833864e-01;-1.559250189672148679e+00;7.605345460013823722e-02;-8.605462483469222823e-01;3.196553410286167018e+00
5.475180622840623457e+00;-9.880356858433544387e-01;1.709530027307885280e+00;-1.630995025921949377e+02;-1.354561901292245185e+00;-5.452407415771967081e+00;3.532822570824786368e+01
7.087867042041171572e+00;-1.411573379068479905e+00;1.445250129070969169e+00;4.526428614559087578e+02;1.326800887596691680e+00;7.087867042041171572e+00;5.072926082731937925e+01
2.100131840693795660e+00;1.070073945032686158e+00;8.190182403946446588e-01;-7.237834530786797060e+00;-3.346544589497063016e-01;-1.795526238735807523e+00;5.894169808650081777e+00
8.188526666091750172e+00;-4.103400408896186180e-01;2.258196118391035068e+00;5.143244159458113245e+02;2.180151423759337348e+00;8.188526666091750172e+00;5.634498922462413617e+01
1.408356769705103773e+01;6.400069656771247839e-01;2.554547911254371417e+00;-2.851857149925805061e+03;-3.642578517118517656e+00;-1.427826624562025160e+01;2.151819738449663646e+02
6.754773076384895880e+00;-8.106129250308764522e-01;1.998350251112754883e+00;2.943455460689694974e+02;1.766355320761534564e+00;6.754773076384895880e+00;3.769110209182201032e+01
7.087696748521414847e-01;-1.141867193577042805e+00;-3.032406610214569698e-01;4.763199652038762055e-01;6.908321225870547866e-02;7.087696748521414847e-01;-2.695964113075929314e-01
3.137703899858210743e+00;4.518067098570719420e-01;1.042190956168426830e+00;-3.559069354563558818e+01;-9.683297254545719657e-01;-3.431949900642241591e+00;1.392779166446572070e+01
8.505583793210117705e+00;-1.337697365952700834e-01;2.070281326590396098e+00;6.327336498187629559e+02;2.066563034574989466e+00;8.505583793210117705e+00;6.504328546819930068e+01
6.312510973491898270e+00;-3.927280070497434217e-01;2.325992914509608323e+00;-1.878193427745177644e+02;-8.533711170027947768e-01;-5.152900371299610427e+00;3.917642529981035437e+01
1.569941593871306829e+00;-6.974036762836990366e-01;4.630499142361299003e-01;3.659097223528836373e+00;4.177840428062412070e-01;1.569941593871306829e+00;8.574628309889081867e-01
9.723017845939644133e+00;8.872446034400505166e-01;2.280564909722553768e+00;9.172751862712817683e+02;2.435828107192464564e+00;9.723017845939644133e+00;8.469608394439546828e+01
1.821315793137907590e+01;-9.688266532270879416e-01;2.499783398599333850e+00;6.474586080373505865e+03;4.234200614894143122e+00;1.821315793137907590e+01;3.283337120316105597e+02
8.772910664193663166e+00;4.388015081394590067e-01;1.803187320727468457e+00;-7.759520732315921805e+02;-2.711558606529662185e+00;-9.602240168963657396e+00;9.318445269951419618e+01
9.774429264898852665e+00;4.397674094583265969e-01;1.781507240617479226e+00;1.101031773699917039e+03;2.028611390939069725e+00;9.774429264898852665e+00;9.578148299932581722e+01
5.009597976795674867e+00;-3.388434955202724308e-01;1.277182246324829018e+00;1.590781607798377593e+02;9.422882984565539299e-01;5.009597976795674867e+00;2.357323086924439082e+01
8.951070979231106506e+00;2.845979622041151513e-01;1.981069857959808944e+00;7.753795292382980051e+02;2.060155638866878469e+00;8.951070979231106506e+00;7.499256647704568479e+01
1.521692382181715608e+01;1.135100607315552956e+00;2.858836935848227512e+00;-3.422903408057708020e+03;-3.621637741623158213e+00;-1.492477467968734750e+01;2.423474209607168461e+02
4.762115172534921115e+00;-8.967315704765078666e-01;1.485426140625632163e+00;-1.146836371725098758e+02;-1.309307968852627901e+00;-4.952161853685156601e+00;2.835390970807171840e+01
5.120363390386253322e+00;8.681672076077368017e-02;1.516757784024567179e+00;1.457705790426819874e+02;1.171903413574525210e+00;5.120363390386253322e+00;2.230729000952666041e+01
6.105151593423460810e+00;-8.619382238246195982e-01;1.720895277574667981e+00;-2.396459435789711279e+02;-1.657970015341400538e+00;-6.315842980600317347e+00;4.467542814540549756e+01
8.541438088318763278e+00;-9.794171073554859552e-02;2.056478027607448134e+00;6.452176037355853850e+02;2.060282351799957556e+00;8.541438088318763278e+00;6.593458666828749415e+01
2.136474620576889194e-02;-7.493314820737060344e-01;-1.399852622080421050e+00;-3.562749332315012785e-01;-4.020891080857565969e-01;-6.561614206606718458e-01;1.361251729029518964e-01
1.001828732914725784e+01;7.313165595350987758e-01;2.064668954388915179e+00;1.087449630191011465e+03;2.305114805261871957e+00;1.001828732914725784e+01;9.521521461340037717e+01
1.419931340520749075e+01;-7.171584306705717227e-01;2.289595720950932556e+00;3.105391888735993689e+03;3.256769887405669639e+00;1.419931340520749075e+01;1.978889904937122424e+02
3.928194134928018499e+00;1.025415413604527481e+00;1.387327644257993153e+00;5.945787275194083321e+01;1.001335406374519232e+00;3.928194134928018499e+00;1.135257444440278896e+01
2.476254186105049659e-01;-5.154028830600717592e-01;-1.328651129887932214e+00;-4.344043361493739319e-02;-9.129187998574982144e-02;-2.946422591435026717e-01;3.211389771946860372e-01
6.902217332971581243e+00;-1.663786111656588851e-01;1.753095168474639864e+00;-3.597441444956868963e+02;-1.986190912931593111e+00;-7.319235860473497723e+00;5.746465006630889150e+01
2.971946771879062155e+01;1.292632816424866160e+00;3.722734121100031768e+00;2.535278666558659825e+04;7.686759915469167481e+00;2.971946771879062155e+01;8.339704036148972364e+02
1.517827864456588927e+01;2.500024422474569907e-01;2.654778859514363987e+00;3.545074549914707404e+03;3.742320275878540770e+00;1.517827864456588927e+01;2.171822008797999501e+02
5.546033328583854782e-01;-2.103869719429583562e-01;-9.812594854477878492e-01;2.442592616359072211e-01;1.961498994612303481e-01;-1.892216057706269661e-02;6.368362057634789908e-01
-3.494620082461188937e-01;-1.070221022606800076e+00;-3.404311053566393408e+00;-3.991060462158448896e-01;-4.113652388785110636e-01;-4.485071772579463656e-01;-3.470095218699735251e-01
6.355587724316885456e+00;-4.276391057727295664e-01;2.009744289881303825e+00;2.344689194546490967e+02;1.732078025303020130e+00;6.355587724316885456e+00;3.202950308139151758e+01
3.110262687194751408e+00;6.810273160822716276e-01;1.125877797418427084e+00;3.045372483938571051e+01;7.678152403472419119e-01;3.110262687194751408e+00;6.618509568921242092e+00
8.271389015223013175e+00;-3.522000674104234785e-01;2.191408145984198530e+00;5.478156092857150270e+02;2.134959515183332712e+00;8.271389015223013175e+00;5.885116280881895534e+01
1.094370902573338356e+01;-5.212660808921021349e-01;2.468831268811370716e+00;-1.280726305975734476e+03;-2.631241508702954590e+00;-1.077621182936475819e+01;1.288824495136651933e+02
1.951811974467973343e+01;-1.183084717373942552e-01;2.664008522008795232e+00;-7.812108386084686572e+03;-5.284264583010081395e+00;-2.016569517962397029e+01;4.132194114812771204e+02
3.954023399430439234e+00;1.159525658676387350e+00;1.500554594024272159e+00;5.436610141591063439e+01;1.115768088965093607e+00;3.954023399430439234e+00;1.070657494020682599e+01
1.072362272560086716e+01;-9.372724518721702314e-01;2.147679540265653664e+00;-1.320827235398878202e+03;-2.990400439442489233e+00;-1.121881433846850307e+01;1.310912588032621784e+02
8.060527114067857823e+00;-5.457083936147358871e-01;2.094167257962999074e+00;5.221195106619077251e+02;2.021287024346729577e+00;8.060527114067857823e+00;5.679574618378014605e+01
3.067754118536756280e+00;7.072916498850256861e-01;1.391457114474238477e+00;1.905499913763254582e+01;1.079222414060373003e+00;3.067754118536756280e+00;4.794795510524622273e+00
1.471602058079953146e+00;6.303523256342848935e-01;3.817905337875709959e-01;-3.293433473970215797e+00;-3.855136350396067280e-01;-1.499783050911342563e+00;3.678884424563756639e+00
6.524708609663177894e-01;-8.465482835230200287e-01;-5.113783310805968263e-01;2.711670480241855086e-01;2.540984879178984635e-01;6.524708609663177894e-01;-1.277211603037267107e-01
3.893890244688580360e+00;6.741893905272526577e-02;1.372159326686923198e+00;-5.824591359395750345e+01;-9.520103504416909113e-01;-3.859550707519853852e+00;1.892285189453428984e+01
7.137164884843671953e-01;-1.466309970985567590e+00;-3.284321998782691043e-01;1.689854853840310200e+00;-2.756034710191437309e-01;7.137164884843671953e-01;-1.844629905969445982e-01
2.417798163198779715e+00;8.105694699026152472e-01;7.844411708486470625e-01;-1.737498535601735838e+01;-8.095412442692918598e-01;-2.745944888750134982e+00;9.083858739836450980e+00
